"customer_id","first_purchase","last_purchase","purchase_invoice_count","gross_spending","gross_units","product_diversity","net_spending","net_units","cancellation_invoice_count","recency_days"
"13050",2010-12-08 09:30:00,2011-11-25 09:18:00,17,5836.86,3748,246,5684.61,3707,11,14.1472222222222
"13052",2011-05-11 14:12:00,2011-05-11 14:12:00,1,348.15,222,18,348.15,222,0,211.943055555556
"13055",2011-05-10 08:58:00,2011-09-22 14:26:00,3,1214.41,894,74,1201.96,891,1,77.9333333333333
"13058",2011-07-11 12:01:00,2011-11-15 12:43:00,3,271.4,52,5,271.4,52,0,24.0048611111111
"13059",2011-04-04 10:40:00,2011-04-04 10:40:00,1,183.4,35,8,183.4,35,0,249.090277777778
"13060",2011-03-31 11:37:00,2011-03-31 11:37:00,1,307.53,123,15,307.53,123,0,253.050694444444
"13061",2011-09-28 16:04:00,2011-09-28 16:04:00,1,248.61,107,10,248.61,107,0,71.8652777777778
"13062",2011-06-01 15:12:00,2011-06-01 15:12:00,1,346.98,343,11,346.98,343,0,190.901388888889
"13064",2011-01-16 13:41:00,2011-11-27 12:31:00,4,1105.59,514,51,1105.59,514,0,12.0131944444444
"13065",2010-12-01 16:52:00,2010-12-01 16:52:00,1,205.86,74,14,205.86,74,0,372.831944444444
"13066",2011-11-07 17:06:00,2011-11-15 12:57:00,2,470.8,322,48,430.9,320,1,23.9951388888889
"13067",2011-09-18 13:38:00,2011-09-18 13:38:00,1,115.46,32,14,115.46,32,0,81.9666666666667
"13068",2011-01-24 08:20:00,2011-11-29 15:00:00,2,344,200,1,344,200,0,9.90972222222222
"13069",2010-12-05 11:02:00,2011-12-09 08:39:00,24,4431.44,5873,281,3713.14,5454,3,0.174305555555556
"13070",2011-05-31 13:45:00,2011-05-31 13:45:00,1,228.8,110,9,228.8,110,0,191.961805555556
"13072",2011-03-18 08:12:00,2011-03-18 08:12:00,1,177.15,69,7,177.15,69,0,266.193055555556
"13075",2011-08-02 10:19:00,2011-08-02 10:19:00,1,919.61,485,22,919.61,485,0,129.104861111111
"13077",2010-12-08 14:59:00,2011-12-08 19:24:00,4,728.02,862,99,728.02,862,0,0.726388888888889
"13078",2010-12-08 09:07:00,2011-12-06 15:36:00,26,12627.94,5630,95,12432.28,5557,17,2.88472222222222
"13079",2011-07-22 14:41:00,2011-12-05 16:53:00,5,220.1,62,2,220.1,62,0,3.83125
"13080",2011-06-13 14:59:00,2011-06-13 14:59:00,1,58.08,120,6,58.08,120,0,178.910416666667
"13081",2010-12-03 17:20:00,2011-11-28 10:54:00,11,28337.38,19068,503,27964.48,18929,10,11.0805555555556
"13082",2011-01-05 15:42:00,2011-08-05 16:16:00,9,3613.63,4324,63,3595.48,4313,1,125.856944444444
"13083",2011-09-25 10:46:00,2011-12-05 15:01:00,2,303.75,187,15,303.75,187,0,3.90902777777778
"13085",2011-02-17 13:57:00,2011-07-05 12:11:00,2,416.08,216,17,272.38,108,1,157.027083333333
"13089",2010-12-05 10:27:00,2011-12-07 09:02:00,97,58762.08,31025,636,57322.13,30742,21,2.15833333333333
"13090",2010-12-02 07:48:00,2011-12-01 12:39:00,14,8910.82,2263,98,8689.39,2194,4,8.00763888888889
"13091",2011-11-11 15:54:00,2011-11-11 15:54:00,1,345.82,466,21,319.82,450,1,27.8722222222222
"13092",2010-12-15 12:27:00,2011-09-30 11:18:00,5,477.83,279,19,459.83,271,1,70.0638888888889
"13093",2010-12-01 15:00:00,2011-03-09 12:14:00,8,7832.47,3961,97,7741.47,3943,5,275.025
"13094",2010-12-06 10:34:00,2011-11-18 14:07:00,12,1927.32,1716,4,1708.86,1542,4,20.9465277777778
"13095",2011-09-30 12:03:00,2011-09-30 12:03:00,1,74.4,144,6,74.4,144,0,70.0326388888889
"13097",2010-12-14 15:13:00,2011-11-07 10:43:00,10,6003.22,2360,214,5886.12,2338,4,32.0881944444444
"13098",2011-01-26 13:46:00,2011-12-08 14:14:00,28,28882.44,15968,156,28658.88,15911,13,0.941666666666667
"13099",2011-09-01 17:40:00,2011-09-01 17:40:00,1,207.36,288,1,207.36,288,0,98.7986111111111
"13101",2011-04-19 14:37:00,2011-04-19 14:37:00,1,101.19,113,8,101.19,113,0,233.925694444444
"13102",2010-12-09 13:38:00,2011-12-08 12:52:00,24,6424.09,4204,140,6336.29,4160,3,0.998611111111111
"13103",2011-10-31 09:38:00,2011-10-31 09:38:00,1,243.94,82,8,243.94,82,0,39.1333333333333
"13104",2010-12-20 11:58:00,2011-12-06 13:10:00,6,1098.48,504,14,1098.48,504,0,2.98611111111111
"13106",2011-07-29 15:12:00,2011-07-29 15:12:00,1,76.5,18,1,59.5,14,1,132.901388888889
"13107",2011-01-10 12:28:00,2011-10-26 14:52:00,4,1531.62,1293,54,1524.07,1288,1,43.9152777777778
"13108",2010-12-02 10:35:00,2010-12-02 10:35:00,1,350.06,298,10,350.06,298,0,372.09375
"13109",2011-07-05 14:56:00,2011-10-11 10:16:00,2,786.54,520,41,766.84,514,3,59.1069444444444
"13110",2011-02-01 15:24:00,2011-11-08 14:30:00,7,1488.67,388,109,1452.87,384,1,30.9305555555556
"13113",2010-12-08 13:21:00,2011-12-09 12:49:00,24,12245.96,3045,95,10510,2589,16,0.000694444444444444
"13115",2011-06-08 16:15:00,2011-11-28 12:38:00,4,2294.78,1567,88,2205.63,1534,10,11.0083333333333
"13116",2011-07-24 14:33:00,2011-07-24 14:33:00,1,501.14,291,30,485.19,290,1,137.928472222222
"13117",2010-12-02 13:11:00,2011-11-18 12:02:00,8,984.91,945,66,984.91,945,0,21.0333333333333
"13118",2011-02-24 12:32:00,2011-11-20 12:46:00,5,1197.81,410,68,1125,389,2,19.0027777777778
"13120",2011-04-15 10:19:00,2011-04-15 10:19:00,1,30.6,12,1,30.6,12,0,238.104861111111
"13121",2011-03-15 16:47:00,2011-03-15 16:47:00,1,283.73,252,50,254.73,227,1,268.835416666667
"13122",2011-04-13 14:12:00,2011-09-06 15:53:00,2,922.39,585,54,922.39,585,0,93.8729166666667
"13124",2010-12-15 15:00:00,2011-09-11 12:45:00,3,3756.33,2119,185,3756.33,2119,0,89.0034722222222
"13126",2010-12-08 11:42:00,2011-12-05 10:00:00,8,2099.64,2143,124,2056.29,2130,2,4.11805555555556
"13127",2011-09-23 10:26:00,2011-09-23 10:26:00,1,259.17,127,15,259.17,127,0,77.1
"13130",2011-09-06 15:30:00,2011-09-06 15:30:00,1,64,32,2,64,32,0,93.8888888888889
"13131",2011-06-05 10:54:00,2011-11-16 13:21:00,3,1073.3,447,30,1039.3,443,1,22.9784722222222
"13132",2011-03-23 12:44:00,2011-03-23 12:44:00,1,77.3,20,3,77.3,20,0,261.004166666667
"13133",2011-02-08 15:48:00,2011-03-11 10:31:00,2,109.8,32,7,109.8,32,0,273.096527777778
"13134",2011-04-13 12:57:00,2011-09-15 10:35:00,4,1793.58,1059,94,1740.63,1044,3,85.09375
"13135",2011-05-27 10:52:00,2011-05-27 10:52:00,1,3096,4300,1,3096,4300,0,196.081944444444
"13136",2011-05-11 12:47:00,2011-10-14 13:41:00,5,2607.61,1328,94,2545.38,1312,6,55.9645833333333
"13137",2011-02-04 11:54:00,2011-11-29 12:09:00,8,3603.29,2204,345,3557.96,2203,1,10.0284722222222
"13138",2010-12-02 15:03:00,2011-11-17 16:51:00,6,962.39,473,31,962.39,473,0,21.8326388888889
"13139",2011-03-25 11:57:00,2011-11-23 13:54:00,7,5064.94,2425,132,5055.79,2418,1,15.9555555555556
"13140",2010-12-08 15:12:00,2011-08-23 15:33:00,3,422.47,185,40,422.47,185,0,107.886805555556
"13141",2011-01-28 13:04:00,2011-09-16 09:54:00,5,2388.75,1548,113,2385.8,1547,1,84.1222222222222
"13142",2011-11-20 16:07:00,2011-11-20 16:07:00,1,307.09,258,23,307.09,258,0,18.8631944444444
"13144",2011-01-11 11:15:00,2011-01-11 11:15:00,1,110.95,21,3,110.95,21,0,332.065972222222
"13145",2010-12-02 18:06:00,2011-10-31 12:45:00,4,618.52,145,5,614.77,142,1,39.0034722222222
"13146",2011-11-13 15:29:00,2011-11-13 15:29:00,1,228.91,154,16,228.91,154,0,25.8895833333333
"13147",2011-09-01 12:28:00,2011-11-29 13:59:00,4,712.8,144,1,712.8,144,0,9.95208333333333
"13148",2010-12-10 13:06:00,2011-11-10 15:23:00,12,3683.26,1965,231,3324.62,1818,5,28.89375
"13149",2011-02-23 13:57:00,2011-11-25 13:09:00,4,1676.06,1280,76,1676.06,1280,0,13.9868055555556
"13151",2011-02-17 12:29:00,2011-02-17 12:29:00,1,1257.87,363,73,1250.37,361,1,295.014583333333
"13153",2011-12-04 12:14:00,2011-12-04 12:14:00,1,486.22,418,15,486.22,418,0,5.025
"13155",2010-12-06 12:44:00,2011-11-06 15:41:00,4,971.76,497,67,971.76,497,0,32.88125
"13157",2011-02-14 14:03:00,2011-10-21 13:50:00,4,1741.22,1439,69,1721.57,1430,1,48.9583333333333
"13158",2011-01-25 09:58:00,2011-09-06 11:58:00,4,1201.06,784,59,1201.06,784,0,94.0361111111111
"13159",2011-08-16 11:44:00,2011-12-01 11:20:00,4,1429.35,1058,114,1371.25,1044,1,8.0625
"13160",2011-11-17 13:07:00,2011-11-17 13:07:00,1,91.8,56,4,91.8,56,0,21.9881944444444
"13161",2011-01-30 14:03:00,2011-01-30 14:03:00,1,112.75,29,8,112.75,29,0,312.949305555556
"13162",2011-01-09 10:43:00,2011-08-09 15:59:00,4,1688.29,1713,74,1644.99,1663,1,121.86875
"13165",2010-12-23 14:06:00,2011-10-24 15:05:00,2,1021.48,1376,40,1021.48,1376,0,45.90625
"13166",2011-03-01 15:16:00,2011-03-01 15:16:00,1,417.2,216,39,414.7,214,1,282.898611111111
"13167",2011-07-19 12:13:00,2011-11-21 12:24:00,4,791.33,785,51,791.33,785,0,18.0180555555556
"13168",2011-01-25 13:55:00,2011-11-03 12:56:00,4,1299.59,670,102,1290.54,668,1,35.9958333333333
"13169",2011-04-01 14:24:00,2011-10-07 12:11:00,2,712.88,272,11,712.88,272,0,63.0270833333333
"13170",2011-11-13 12:19:00,2011-11-13 12:19:00,1,108.81,141,29,108.81,141,0,26.0215277777778
"13171",2011-02-13 14:16:00,2011-11-18 10:27:00,3,468.41,229,37,426.81,227,2,21.0993055555556
"13173",2010-12-07 14:30:00,2011-12-05 15:51:00,2,353.65,277,41,353.65,277,0,3.87430555555556
"13174",2010-12-05 16:24:00,2011-11-23 14:35:00,3,2742.82,1352,228,2742.82,1352,0,15.9270833333333
"13176",2011-10-24 15:43:00,2011-10-24 15:43:00,1,481.49,448,66,481.49,448,0,45.8798611111111
"13177",2011-10-06 09:56:00,2011-10-06 09:56:00,1,282.45,91,17,282.45,91,0,64.1208333333333
"13178",2010-12-14 12:22:00,2011-11-13 16:14:00,11,5725.47,3570,95,5725.47,3570,0,25.8583333333333
"13182",2011-10-25 13:46:00,2011-10-25 13:46:00,1,121.18,201,11,121.18,201,0,44.9611111111111
"13183",2011-01-09 10:50:00,2011-12-02 10:30:00,9,3957.78,2208,51,3957.78,2208,0,7.09722222222222
"13184",2011-02-22 17:25:00,2011-11-25 12:02:00,10,1668.95,1662,138,1616.45,1632,2,14.0333333333333
"13185",2011-03-17 11:56:00,2011-03-17 11:56:00,1,71.4,12,1,71.4,12,0,267.0375
"13186",2011-08-03 09:09:00,2011-10-31 11:40:00,3,1575.89,820,69,1539.69,804,2,39.0486111111111
"13187",2011-01-06 18:57:00,2011-01-06 18:57:00,1,236.02,95,37,236.02,95,0,336.745138888889
"13188",2011-11-28 15:28:00,2011-11-28 15:28:00,1,114.6,25,2,114.6,25,0,10.8902777777778
"13189",2011-08-16 13:12:00,2011-11-21 10:39:00,2,260.68,842,29,260.68,842,0,18.0909722222222
"13192",2011-05-18 14:57:00,2011-09-05 14:13:00,2,911.94,595,57,911.94,595,0,94.9423611111111
"13193",2011-10-09 14:30:00,2011-10-09 14:30:00,1,112.08,46,22,112.08,46,0,60.9305555555556
"13194",2011-07-27 09:01:00,2011-07-27 09:01:00,1,60.7,26,3,60.7,26,0,135.159027777778
"13196",2011-03-22 14:24:00,2011-11-28 13:54:00,4,1797.78,1224,97,1797.78,1224,0,10.9555555555556
"13198",2010-12-13 09:29:00,2011-11-29 15:17:00,6,3401.24,2648,199,3384.09,2645,2,9.89791666666667
"13199",2010-12-08 10:51:00,2011-12-06 12:30:00,38,9817.12,6176,48,9803.96,6172,1,3.01388888888889
"13200",2011-08-05 14:50:00,2011-11-20 15:35:00,4,870.09,516,42,870.09,516,0,18.8854166666667
"13203",2011-04-11 14:40:00,2011-11-30 10:45:00,4,869.46,800,56,869.46,800,0,9.08680555555556
"13207",2011-07-12 11:35:00,2011-11-24 14:52:00,2,250.26,130,7,250.26,130,0,14.9152777777778
"13208",2011-02-03 19:32:00,2011-10-12 09:54:00,6,1217.65,803,124,1199.65,785,1,58.1222222222222
"13209",2010-12-13 10:31:00,2011-11-09 13:54:00,8,5891.61,4253,255,5820.16,4232,3,29.9555555555556
"13210",2011-09-07 08:18:00,2011-09-07 08:18:00,1,353.48,316,22,353.48,316,0,93.1888888888889
"13211",2010-12-13 16:17:00,2011-11-29 14:43:00,3,1095.42,834,45,1095.42,834,0,9.92152777777778
"13212",2011-10-09 14:48:00,2011-11-20 12:40:00,3,786.83,309,128,779.33,308,1,19.0069444444444
"13213",2011-05-24 12:22:00,2011-10-14 11:42:00,5,1520.58,1360,82,1518.43,1357,1,56.0472222222222
"13216",2011-03-17 12:18:00,2011-03-17 12:18:00,1,333.74,297,5,333.74,297,0,267.022222222222
"13217",2011-07-06 12:08:00,2011-08-09 15:32:00,3,533.98,262,3,133.62,114,2,121.8875
"13218",2011-08-04 16:59:00,2011-08-04 16:59:00,1,62.64,88,5,62.64,88,0,126.827083333333
"13220",2011-04-17 10:59:00,2011-09-22 13:38:00,4,819.29,196,18,819.29,196,0,77.9666666666667
"13221",2010-12-15 13:24:00,2011-04-13 16:58:00,2,847.41,244,62,847.41,244,0,239.827777777778
"13223",2011-04-21 15:16:00,2011-05-23 13:03:00,2,163.2,88,5,163.2,88,0,199.990972222222
"13224",2011-07-11 14:10:00,2011-10-10 14:55:00,2,2155.95,1518,101,2150.85,1512,1,59.9131944444444
"13225",2010-12-13 09:49:00,2011-12-06 13:29:00,7,6463.84,3416,23,6083.04,3352,1,2.97291666666667
"13226",2011-03-11 14:35:00,2011-03-11 14:35:00,1,108.21,80,16,108.21,80,0,272.927083333333
"13227",2011-05-22 11:47:00,2011-05-22 11:47:00,1,257.7,99,9,257.7,99,0,201.04375
"13228",2011-09-19 14:28:00,2011-09-19 14:28:00,1,358,200,2,358,200,0,80.9319444444444
"13229",2011-04-28 12:07:00,2011-04-28 12:07:00,1,160.95,63,10,160.95,63,0,225.029861111111
"13230",2010-12-09 19:28:00,2011-12-05 16:03:00,14,2755.63,1638,393,2712.07,1517,1,3.86597222222222
"13232",2011-04-10 13:48:00,2011-11-27 10:39:00,7,1328.35,773,147,1328.35,773,0,12.0909722222222
"13233",2011-01-07 14:49:00,2011-09-26 13:25:00,2,605.12,1004,43,605.12,1004,0,73.9756944444444
"13235",2011-05-11 17:13:00,2011-05-11 17:13:00,1,1031.07,441,53,101.17,440,1,211.817361111111
"13236",2011-08-25 08:58:00,2011-11-15 12:50:00,2,744.85,416,34,727.27,411,1,24
"13238",2010-12-14 14:37:00,2011-11-22 15:37:00,4,700.73,298,20,680.83,296,1,16.8840277777778
"13239",2011-03-23 10:25:00,2011-03-23 10:25:00,1,329.56,327,21,329.56,327,0,261.100694444444
"13240",2010-12-09 12:49:00,2011-09-04 14:08:00,4,663.65,298,59,663.65,298,0,95.9458333333333
"13242",2011-05-10 12:26:00,2011-08-19 12:53:00,3,270.4,130,12,270.4,130,0,111.997916666667
"13243",2011-05-20 13:14:00,2011-05-20 13:14:00,1,585.12,232,56,585.12,232,0,202.983333333333
"13244",2011-09-08 11:46:00,2011-09-08 11:46:00,1,121.74,38,27,121.74,38,0,92.0444444444445
"13245",2011-10-20 11:40:00,2011-10-20 11:40:00,1,430.5,125,16,430.5,125,0,50.0486111111111
"13246",2011-01-13 13:36:00,2011-11-21 16:50:00,6,1961.52,1587,110,1896.32,1537,1,17.8333333333333
"13247",2011-09-18 11:31:00,2011-11-22 10:59:00,4,501.12,328,18,501.12,328,0,17.0770833333333
"13248",2011-06-03 13:05:00,2011-08-07 12:40:00,2,465.68,305,25,465.68,305,0,124.006944444444
"13249",2011-03-23 15:26:00,2011-09-08 13:26:00,3,711.41,546,21,711.41,546,0,91.975
"13253",2011-01-04 15:43:00,2011-07-06 10:09:00,2,1030.4,1572,35,1030.4,1572,0,156.111805555556
"13255",2010-12-01 11:58:00,2011-11-30 13:14:00,2,399.51,177,13,390.66,174,1,8.98333333333333
"13258",2011-05-18 13:11:00,2011-11-28 09:31:00,3,672.83,282,28,672.83,282,0,11.1381944444444
"13259",2011-10-09 10:48:00,2011-10-09 10:48:00,1,283.18,126,77,283.18,126,0,61.0847222222222
"13260",2011-10-09 13:21:00,2011-10-09 13:21:00,1,557.62,142,8,557.62,142,0,60.9784722222222
"13261",2011-02-27 10:41:00,2011-03-16 12:22:00,2,944.1,210,8,944.1,210,0,268.019444444444
"13262",2011-03-21 15:06:00,2011-03-21 15:06:00,1,200.29,125,11,200.29,125,0,262.905555555556
"13263",2011-01-18 16:31:00,2011-12-08 13:59:00,35,7436.93,4768,450,7436.93,4768,0,0.952083333333333
"13265",2011-03-11 09:54:00,2011-10-17 15:02:00,5,2092.66,1740,66,2092.66,1740,0,52.9083333333333
"13266",2011-03-28 10:14:00,2011-11-28 14:39:00,12,3834.26,4428,82,3717.67,4299,7,10.9243055555556
"13267",2010-12-08 09:20:00,2011-12-07 11:12:00,19,4521.49,1969,88,4404.44,1939,8,2.06805555555556
"13268",2011-03-17 13:20:00,2011-11-22 11:51:00,11,3174.75,3624,257,3127.7,3601,4,17.0409722222222
"13269",2010-12-05 11:51:00,2011-12-08 14:53:00,15,5343.28,3513,177,5312.97,3508,2,0.914583333333333
"13270",2010-12-08 14:53:00,2010-12-08 14:53:00,1,590,200,1,590,200,0,365.914583333333
"13271",2011-11-02 14:31:00,2011-11-02 14:31:00,1,211.49,240,79,172.37,168,1,36.9298611111111
"13272",2011-09-11 12:06:00,2011-11-08 14:00:00,2,276.56,96,15,276.56,96,0,30.9513888888889
"13273",2011-08-18 14:02:00,2011-08-18 14:02:00,1,138.98,153,16,138.98,153,0,112.95
"13276",2011-09-01 10:03:00,2011-10-07 12:44:00,2,590.93,161,30,590.93,161,0,63.0041666666667
"13277",2011-07-29 10:06:00,2011-11-24 09:21:00,4,258.4,176,5,258.4,176,0,15.1451388888889
"13278",2011-10-30 11:49:00,2011-10-30 11:49:00,1,542.73,537,46,542.73,537,0,40.0423611111111
"13279",2011-09-22 17:24:00,2011-09-22 17:24:00,1,137.75,73,9,126.3,70,1,77.8097222222222
"13280",2011-01-06 17:10:00,2011-08-09 13:14:00,3,798.46,518,67,798.46,518,0,121.983333333333
"13282",2011-05-03 12:03:00,2011-11-21 15:33:00,3,1132.14,307,29,1047.84,289,3,17.8868055555556
"13283",2011-06-07 12:39:00,2011-10-11 09:50:00,2,93.66,90,7,93.66,90,0,59.125
"13284",2011-01-13 09:23:00,2011-01-13 09:23:00,1,201.19,91,13,196.15,79,1,330.14375
"13285",2011-02-22 17:13:00,2011-11-16 13:19:00,4,2709.12,2051,157,2709.12,2051,0,22.9798611111111
"13291",2011-07-07 10:36:00,2011-07-07 10:36:00,1,361.11,233,41,361.11,233,0,155.093055555556
"13292",2011-02-28 15:00:00,2011-11-01 10:04:00,2,578.94,347,29,578.94,347,0,38.1152777777778
"13294",2011-04-04 12:37:00,2011-06-03 08:54:00,2,873.74,453,48,873.74,453,0,189.163888888889
"13295",2010-12-15 11:21:00,2010-12-15 11:21:00,1,201.2,82,10,197.95,81,1,359.061805555556
"13296",2011-07-25 13:46:00,2011-07-25 13:46:00,1,87.4,78,5,87.4,78,0,136.961111111111
"13297",2011-10-03 15:08:00,2011-12-02 09:32:00,4,2089.85,963,52,2089.85,963,0,7.1375
"13298",2011-12-08 13:11:00,2011-12-08 13:11:00,1,360,96,2,360,96,0,0.985416666666667
"13299",2011-03-16 12:55:00,2011-03-16 12:55:00,1,142.5,30,5,142.5,30,0,267.996527777778
"13300",2011-06-23 13:09:00,2011-06-23 13:09:00,1,371.89,203,20,365.29,201,1,168.986805555556
"13301",2011-02-20 13:13:00,2011-08-28 11:25:00,4,618.09,345,75,618.09,345,0,103.059027777778
"13302",2011-07-07 17:56:00,2011-07-07 17:56:00,1,63.75,5,1,63.75,5,0,154.7875
"13304",2010-12-23 14:35:00,2010-12-23 14:35:00,1,300.42,238,21,300.42,238,0,350.927083333333
"13305",2010-12-02 12:10:00,2011-12-05 15:15:00,10,2000.86,1232,50,2000.86,1232,0,3.89930555555556
"13307",2011-08-11 17:14:00,2011-08-11 17:14:00,1,15,4,1,15,4,0,119.816666666667
"13308",2011-05-20 13:13:00,2011-11-17 09:31:00,3,1385.51,843,49,1367.61,840,1,22.1381944444444
"13309",2011-02-04 12:29:00,2011-12-02 16:34:00,5,1456.79,1544,82,1456.79,1544,0,6.84444444444444
"13310",2011-01-19 14:50:00,2011-11-11 17:23:00,3,1132.03,587,65,1083.63,575,3,27.8104166666667
"13311",2011-07-12 14:26:00,2011-12-05 12:55:00,2,598.57,305,25,598.57,305,0,3.99652777777778
"13313",2011-01-04 10:00:00,2011-11-17 16:48:00,5,1555.32,851,47,1555.32,851,0,21.8347222222222
"13314",2011-09-27 10:20:00,2011-12-08 12:29:00,3,775.94,560,55,593.51,487,1,1.01458333333333
"13316",2011-03-30 13:01:00,2011-11-02 13:40:00,4,5732.93,5508,66,5570.69,5507,1,36.9652777777778
"13317",2010-12-16 09:22:00,2011-10-04 13:35:00,6,2273.68,1035,100,2140.07,1003,3,65.96875
"13318",2011-11-02 13:26:00,2011-12-08 18:51:00,3,640.76,304,14,640.76,304,0,0.749305555555556
"13319",2010-12-09 10:04:00,2011-12-04 13:34:00,26,10845.55,4724,209,10664.34,4686,10,4.96944444444444
"13320",2011-05-10 10:29:00,2011-09-22 18:07:00,4,1532.2,1086,77,1475.2,1056,2,77.7798611111111
"13321",2011-09-14 15:18:00,2011-09-28 15:24:00,2,567.36,372,10,567.36,372,0,71.8930555555555
"13322",2011-11-22 14:21:00,2011-11-22 14:21:00,1,199.48,117,25,199.48,117,0,16.9368055555556
"13323",2011-09-16 13:23:00,2011-12-06 17:12:00,5,787.85,175,6,787.85,175,0,2.81805555555556
"13324",2010-12-14 09:50:00,2011-11-03 16:28:00,10,7121.95,5205,25,7072.8,5200,2,35.8486111111111
"13325",2011-09-19 10:36:00,2011-09-19 10:36:00,1,675.3,240,12,675.3,240,0,81.0930555555556
"13327",2010-12-09 15:32:00,2011-11-01 10:21:00,8,3627.77,1600,74,3617.57,1588,1,38.1034722222222
"13328",2011-01-27 15:22:00,2011-01-27 15:22:00,1,1308.48,680,17,1308.48,680,0,315.894444444444
"13329",2010-12-08 10:11:00,2011-11-08 10:29:00,2,789,463,16,740.4,427,2,31.0979166666667
"13330",2011-01-28 10:08:00,2011-09-08 12:27:00,3,1140.93,751,37,1140.93,751,0,92.0159722222222
"13332",2011-11-25 13:30:00,2011-11-25 13:30:00,1,350.9,179,21,350.9,179,0,13.9722222222222
"13334",2011-02-07 11:42:00,2011-09-18 15:21:00,3,3502.32,1764,207,3502.32,1764,0,81.8951388888889
"13336",2011-09-23 14:05:00,2011-09-23 14:05:00,1,795.12,559,51,795.12,559,0,76.9479166666667
"13338",2011-07-05 09:06:00,2011-07-05 09:06:00,1,487.02,256,19,431.82,247,2,157.155555555556
"13339",2011-05-23 08:31:00,2011-05-23 08:31:00,1,860.12,326,54,860.12,326,0,200.179861111111
"13340",2011-03-08 11:39:00,2011-10-25 13:15:00,7,10736.48,5770,128,10736.48,5770,0,44.9826388888889
"13341",2011-03-24 09:50:00,2011-03-24 09:50:00,1,775.85,301,42,775.85,301,0,260.125
"13343",2011-06-15 12:24:00,2011-06-15 12:24:00,1,353.43,135,19,303.93,126,1,177.018055555556
"13344",2011-03-07 10:28:00,2011-10-03 09:45:00,3,2511.69,952,115,2511.69,952,0,67.1284722222222
"13345",2011-02-25 09:01:00,2011-02-25 09:01:00,1,389.5,141,20,377.6,139,1,287.159027777778
"13347",2011-09-30 13:28:00,2011-09-30 13:28:00,1,341.36,205,8,341.36,205,0,69.9736111111111
"13348",2011-10-06 17:28:00,2011-10-06 17:28:00,1,233.76,136,14,233.76,136,0,63.8069444444444
"13349",2011-11-29 08:07:00,2011-11-29 08:07:00,1,247.32,225,16,247.32,225,0,10.1965277777778
"13350",2011-09-21 13:33:00,2011-11-23 16:33:00,2,979.12,287,36,910.72,284,1,15.8451388888889
"13351",2011-10-04 12:55:00,2011-10-04 12:55:00,1,373.94,117,16,373.94,117,0,65.9965277777778
"13352",2011-10-10 13:55:00,2011-10-10 13:55:00,1,397.98,321,24,389.28,315,1,59.9548611111111
"13354",2011-09-29 13:17:00,2011-09-29 13:17:00,1,743.53,604,51,743.53,604,0,70.98125
"13355",2011-08-09 14:48:00,2011-08-09 14:48:00,1,674.7,314,32,674.7,314,0,121.918055555556
"13356",2011-09-20 14:33:00,2011-09-20 14:33:00,1,768.24,325,42,768.24,325,0,79.9284722222222
"13357",2011-03-27 13:56:00,2011-03-27 13:56:00,1,609.4,321,85,609.4,321,0,256.954166666667
"13358",2011-03-16 11:52:00,2011-03-16 11:52:00,1,439.03,285,29,439.03,285,0,268.040277777778
"13359",2011-10-07 09:30:00,2011-10-07 09:30:00,1,439.56,161,23,431.26,159,1,63.1388888888889
"13362",2011-02-25 11:33:00,2011-11-30 14:41:00,4,3090.74,1382,128,3085.49,1379,1,8.92291666666667
"13363",2011-10-27 10:46:00,2011-11-22 12:40:00,2,992.5,710,47,992.5,710,0,17.0069444444444
"13364",2011-09-29 18:13:00,2011-09-29 18:13:00,1,134.96,71,10,0,0,1,70.7756944444444
"13365",2011-05-06 12:00:00,2011-11-06 12:36:00,2,2225.37,1247,122,2191.22,1238,1,33.0097222222222
"13366",2011-10-20 13:37:00,2011-10-20 13:37:00,1,56.16,144,1,56.16,144,0,49.9673611111111
"13368",2011-01-06 12:32:00,2011-03-28 09:59:00,2,623.4,327,29,623.4,327,0,256.11875
"13369",2010-12-09 11:30:00,2010-12-09 11:30:00,1,308.28,149,14,263.75,127,1,365.055555555556
"13370",2010-12-03 10:26:00,2010-12-03 10:26:00,1,754.87,343,39,721.32,336,1,371.1
"13372",2011-09-11 12:46:00,2011-09-11 12:46:00,1,378.64,159,23,378.64,159,0,89.0027777777778
"13373",2011-03-08 14:35:00,2011-10-10 10:51:00,3,3312.25,1651,135,3312.25,1651,0,60.0826388888889
"13375",2011-09-12 10:19:00,2011-09-12 10:19:00,1,778.65,442,37,772.9,441,1,88.1048611111111
"13376",2011-04-19 13:03:00,2011-09-01 16:16:00,3,1019.76,493,45,1019.76,493,0,98.8569444444445
"13379",2011-07-26 12:26:00,2011-11-13 13:45:00,3,572.56,601,85,572.56,601,0,25.9618055555556
"13381",2011-02-14 10:10:00,2011-11-08 11:58:00,6,3639.31,2029,77,3626.81,2027,1,31.0361111111111
"13382",2011-03-04 10:03:00,2011-03-04 10:03:00,1,222.99,131,15,222.99,131,0,280.115972222222
"13384",2011-06-14 12:47:00,2011-11-09 11:04:00,7,4151.93,2422,123,4122.28,2415,2,30.0736111111111
"13385",2011-01-14 09:52:00,2011-01-14 09:52:00,1,534.57,281,35,534.57,281,0,329.123611111111
"13388",2011-07-31 12:52:00,2011-07-31 12:52:00,2,677.1,282,35,627.15,281,1,130.998611111111
